10	 0.301104	 0.062104
11	 0.318606	 0.068322
12	 0.384103	 0.160718
13	 0.366416	 0.143330
14	 0.196072	 0.030082
15	 0.171568	 0.016499
16	 0.148069	 0.013050
17	 0.099597	 0.007020
18	 0.102025	 0.007327
19	 0.156942	 0.016556
20	 0.260016	 0.053967
21	 0.240782	 0.051855
22	 0.272783	 0.077135
23	 0.280552	 0.120253
24	 0.247639	 0.063712
25	 0.194868	 0.030006
26	 0.152435	 0.016245
27	 0.190553	 0.033873
28	 0.112560	 0.008336
29	 0.155234	 0.028079
30	 0.359529	 0.155968
31	 0.313598	 0.098170
32	 0.187473	 0.025026
33	 0.290469	 0.042824
34	 0.301614	 0.098070
35	 0.395539	 0.264420
36	 0.387017	 0.249114
37	 0.322712	 0.185244
38	 0.249010	 0.095175
39	 0.233850	 0.093690
40	 0.226484	 0.070824
41	 0.230845	 0.081263
42	 0.250960	 0.097772
43	 0.174193	 0.026925
44	 0.175664	 0.026574
45	 0.187949	 0.041966
46	 0.154025	 0.033955
47	 0.238585	 0.066406
48	 0.277316	 0.064575
49	 0.227893	 0.049054
50	 0.293003	 0.134254
51	 0.344195	 0.163941
52	 0.200540	 0.064897
53	 0.139448	 0.017001
54	 0.257822	 0.058872
55	 0.175331	 0.029081
56	 0.295540	 0.085074
57	 0.198523	 0.032830
58	 0.340157	 0.155129
59	 0.334426	 0.231270
60	 0.200029	 0.057403
61	 0.233837	 0.043546
62	 0.135517	 0.010411
63	 0.176377	 0.028617
64	 0.292685	 0.059898
65	 0.161844	 0.028223
66	 0.230724	 0.059863
67	 0.139785	 0.016955
68	 0.143298	 0.022337
69	 0.156848	 0.024163
70	 0.330780	 0.106216
71	 0.435555	 0.203150
72	 0.290673	 0.071001
73	 0.235560	 0.071434
74	 0.219292	 0.056594
75	 0.272055	 0.120468
76	 0.359899	 0.166326
77	 0.385644	 0.156789
78	 0.419099	 0.134196
79	 0.536948	 0.240219
80	 0.573210	 0.365921
81	 0.580166	 0.416681
82	 0.594157	 0.645925
83	 0.551686	 0.494487
84	 0.506363	 0.230239
85	 0.525573	 0.233035
86	 0.378593	 0.144020
87	 0.619248	 0.492403
88	 0.609915	 0.637018
89	 0.538307	 0.374299
90	 0.624227	 0.463272
91	 0.614504	 0.618567
92	 0.541366	 0.474418
93	 0.906758	 1.187262
94	 1.094610	 1.708240
95	 0.690287	 0.278857
96	 0.347168	 0.114206
97	 0.224508	 0.063821
98	 0.247333	 0.072420
99	 0.315915	 0.126869
100	 0.454047	 0.296461
101	 0.418756	 0.167902
102	 0.536338	 0.282297
103	 0.453511	 0.160156
104	 0.257889	 0.059206
105	 0.268679	 0.112828
106	 0.418585	 0.184996
107	 0.544249	 0.199316
108	 0.271879	 0.075849
109	 0.176269	 0.028336
110	 0.189549	 0.028198
111	 0.260823	 0.081838
112	 0.357193	 0.170834
113	 0.371069	 0.161870
114	 0.387549	 0.227359
115	 0.555826	 0.365861
116	 0.422181	 0.138952
117	 0.231054	 0.057453
118	 0.160898	 0.015602
119	 0.139572	 0.012837
120	 0.209924	 0.049831
121	 0.319770	 0.098411
122	 0.366879	 0.163809
123	 0.316616	 0.133059
124	 0.537039	 0.395175
125	 0.747763	 0.479075
126	 0.686719	 0.297908
127	 0.409378	 0.101167
128	 0.324949	 0.089174
129	 0.340318	 0.101679
130	 0.308442	 0.130165
131	 0.562681	 0.444613
132	 0.707226	 0.827745
133	 0.537599	 0.310506
134	 0.356437	 0.078495
135	 0.172274	 0.019059
136	 0.096654	 0.006632
137	 0.201839	 0.037052
138	 0.246556	 0.057718
139	 0.452779	 0.214174
140	 0.461211	 0.201238
141	 0.238617	 0.042970
142	 0.254852	 0.093755
143	 0.432572	 0.213528
144	 0.835784	 0.937362
145	 1.399645	 2.445102
146	 1.364589	 2.185736
147	 1.190571	 1.770660
148	 1.150002	 1.558799
149	 0.849744	 0.838328
150	 0.719644	 0.676762
151	 0.664761	 0.421996
152	 0.453609	 0.202774
153	 0.398732	 0.155146
154	 0.312050	 0.087218
155	 0.264408	 0.099063
156	 0.450177	 0.139060
157	 0.567070	 0.235002
158	 0.401147	 0.151844
159	 0.673218	 0.353804
160	 0.597786	 0.289339
161	 0.482719	 0.225476
162	 0.293271	 0.085808
163	 0.198753	 0.059137
164	 0.613964	 0.297493
165	 0.762496	 0.618775
166	 0.496449	 0.376459
167	 0.591837	 0.342332
168	 0.685752	 0.467536
169	 0.680825	 0.530626
170	 0.744742	 0.273132
171	 0.797529	 0.269605
172	 0.683172	 0.310378
173	 0.548868	 0.383405
174	 0.324593	 0.131383
175	 0.273841	 0.103639
176	 0.188309	 0.035398
177	 0.163036	 0.021828
178	 0.276113	 0.073054
179	 0.334352	 0.114979
180	 0.279562	 0.079095
181	 0.150999	 0.017204
182	 0.219942	 0.042176
183	 0.350244	 0.223188
184	 0.398378	 0.335051
185	 0.321329	 0.128599
186	 0.975555	 0.989793
187	 0.808894	 0.691344
188	 0.429793	 0.248510
189	 0.292796	 0.085314
190	 0.184399	 0.060764
191	 0.195998	 0.075879
192	 0.396627	 0.164898
193	 0.849676	 0.658355
194	 1.771657	 2.022598
195	 5.355954	 15.379139
196	 4.833180	 12.902574
197	 1.049061	 1.370764
198	 0.418365	 0.237217
199	 0.834505	 0.683748
200	 1.295781	 1.358129
201	 0.604382	 0.409848
202	 0.263801	 0.080537
203	 0.318638	 0.116867
204	 0.781389	 0.460074
205	 0.872967	 0.551064
206	 0.658366	 0.363184
207	 0.409464	 0.267541
208	 0.414193	 0.192850
209	 0.400997	 0.174036
210	 0.273476	 0.086059
211	 0.331341	 0.108375
212	 0.250968	 0.074458
213	 0.214128	 0.045585
214	 0.334674	 0.133444
215	 0.485207	 0.211941
216	 0.511890	 0.229571
217	 0.991408	 0.706294
218	 0.927880	 0.841262
219	 0.873843	 1.829431
220	 0.723630	 1.552199
221	 0.578605	 0.272759
222	 0.434505	 0.357882
223	 0.420995	 0.385977
224	 0.406156	 0.288810
225	 0.335425	 0.144178
226	 0.372981	 0.212191
227	 0.301831	 0.166173
228	 0.211244	 0.080650
229	 0.332608	 0.109747
230	 0.337192	 0.222971
231	 0.315615	 0.273161
232	 0.358602	 0.197827
233	 0.278228	 0.127056
234	 0.269612	 0.132463
235	 0.227834	 0.083324
236	 0.224788	 0.158953
237	 0.213429	 0.201205
238	 0.278703	 0.148684
