10	 1.320328	 -0.250468	 0.000000
11	 1.089371	 -0.481425	 0.000000
12	 0.799419	 -0.771377	 0.000000
13	 0.614637	 -0.956159	 0.000000
14	 0.908991	 -0.661806	 0.000000
15	 0.551991	 -1.018805	 0.000000
16	 0.813606	 -0.757190	 0.000000
17	 -0.934144	 0.636652	 0.000000
18	 -1.093808	 0.476989	 -0.000000
19	 0.686692	 -0.884104	 -0.000000
20	 -0.798511	 0.772286	 0.000000
21	 -0.891051	 0.679746	 -0.000000
22	 1.095831	 -0.474966	 -0.000000
23	 0.784402	 -0.786394	 0.000000
24	 0.880744	 -0.690052	 -0.000000
25	 -0.364369	 1.206427	 0.000000
26	 0.807675	 -0.763122	 -0.000000
27	 -0.520006	 1.050790	 -0.000000
28	 -0.460950	 1.109846	 0.000000
29	 0.531367	 -1.039429	 0.000000
30	 0.659516	 -0.911281	 0.000000
31	 0.712660	 -0.858136	 0.000000
32	 0.781737	 -0.789059	 -0.000000
33	 0.760146	 -0.810650	 0.000000
34	 0.650799	 -0.919997	 -0.000000
35	 0.770262	 -0.800534	 0.000000
36	 0.785233	 -0.785563	 0.000000
37	 0.722478	 -0.848318	 -0.000000
38	 0.681727	 -0.889069	 -0.000000
39	 0.626100	 -0.944696	 0.000000
40	 0.251922	 -1.318874	 0.000000
41	 1.250900	 -0.319897	 -0.000000
42	 -0.433873	 1.136923	 0.000000
43	 -0.419917	 1.150880	 -0.000000
44	 -0.618345	 0.952451	 0.000000
45	 -0.602025	 0.968772	 -0.000000
46	 0.136007	 -1.434789	 -0.000000
47	 0.421882	 -1.148915	 0.000000
48	 0.399112	 -1.171684	 0.000000
49	 0.364481	 -1.206315	 -0.000000
50	 0.611091	 -0.959705	 0.000000
51	 0.681486	 -0.889310	 0.000000
52	 0.543414	 -1.027382	 0.000000
53	 1.415082	 -0.155714	 0.000000
54	 1.118650	 -0.452146	 0.000000
55	 1.495401	 -0.075395	 0.000000
56	 1.130834	 -0.439962	 -0.000000
57	 1.322123	 -0.248673	 0.000000
58	 0.740966	 -0.829830	 -0.000000
59	 0.725571	 -0.845225	 0.000000
60	 0.792854	 -0.777942	 0.000000
61	 -1.261294	 0.309502	 -0.000000
62	 1.364942	 -0.205855	 -0.000000
63	 1.199067	 -0.371730	 0.000000
64	 1.115192	 -0.455604	 -0.000000
65	 1.154421	 -0.416375	 -0.000000
66	 -0.658578	 0.912219	 0.000000
67	 -0.982399	 0.588397	 -0.000000
68	 -0.900617	 0.670179	 -0.000000
69	 0.211058	 -1.359738	 -0.000000
70	 0.912221	 -0.658575	 0.000000
71	 1.092405	 -0.478391	 0.000000
72	 -1.390275	 0.180521	 -0.000000
73	 0.653878	 -0.916918	 0.000000
74	 -1.247381	 0.323415	 -0.000000
75	 1.549288	 -0.021509	 -0.000000
76	 0.220778	 -1.350018	 0.000000
77	 0.537992	 -1.032804	 -0.000000
