10	  -0.047093
11	  -0.571026
12	  -1.177321
13	  -0.047093
14	  -2.049376
15	  -0.602122
16	  -1.144935
17	  0.000000
18	  -0.047093
19	  0.000000
20	  -0.047093
21	  -0.047093
22	  -0.070640
23	  0.000000
24	  -0.023547
25	  -0.588660
26	  -0.583193
27	  0.761852
28	  -0.588660
29	  0.761852
30	  -0.047093
31	  -0.047093
32	  0.000000
33	  -2.049376
34	  -0.588660
35	  0.000000
36	  0.000000
37	  -0.023547
38	  0.000000
39	  -0.023547
40	  -0.070640
41	  0.359051
42	  -0.023547
43	  -0.023547
44	  -0.023547
45	  -0.047093
46	  -0.094187
47	  -0.023547
48	  -0.023547
49	  0.000000
50	  -0.023547
51	  -0.023547
52	  0.000000
53	  0.465722
54	  -0.588660
55	  -0.047093
56	  0.465722
57	  1.900454
58	  2.285555
59	  0.522060
60	  0.000000
61	  0.000000
62	  0.000000
63	  -0.094187
64	  -0.023547
65	  -0.023547
66	  0.000000
67	  0.000000
68	  0.000000
69	  0.000000
70	  -0.588660
71	  0.000000
72	  -0.047093
73	  0.000000
74	  0.000000
75	  -0.583193
76	  0.000000
77	  -0.094187
78	  -0.023547
79	  1.900454
80	  0.000000
81	  1.950276
82	  -0.602122
83	  0.000000
84	  0.000000
85	  0.383197
86	  -0.117733
87	  -0.070640
88	  -0.117733
89	  -0.047093
90	  -0.023547
91	  -0.094187
92	  -0.023547
93	  0.000000
94	  0.359051
95	  0.335182
96	  -0.645509
97	  0.434271
98	  0.434271
99	  -0.571026
100	  -0.023547
101	  -0.047093
102	  -0.023547
103	  0.359051
104	  -0.047093
105	  -0.070640
106	  -0.047093
107	  -0.023547
108	  -0.094187
109	  0.465722
110	  0.000000
111	  -0.047093
112	  0.383197
113	  -0.023547
114	  -0.070640
115	  -0.645509
116	  -1.204243
117	  4.131882
118	  -0.583193
119	  -0.047093
120	  -0.070640
121	  -0.329653
122	  -1.713077
123	  -0.070640
124	  -0.047093
125	  -0.588660
126	  -0.588660
127	  -0.070640
128	  -0.070640
129	  -0.094187
130	  -0.094187
131	  0.407951
132	  0.465722
133	  -0.164826
134	  -0.164826
135	  0.407951
136	  0.359051
137	  -0.211920
138	  -0.094187
139	  -0.094187
140	  0.407951
141	  -0.164826
142	  -0.094187
143	  0.434271
144	  -0.588660
145	  -0.018389
146	  0.742152
147	  1.491020
148	  -2.302695
149	  -0.094187
150	  -1.268671
151	  0.217037
152	  0.868543
153	  -0.047093
154	  -0.094187
155	  0.434271
156	  0.000000
157	  -0.602122
158	  0.000000
159	  -0.047093
160	  -0.047093
161	  -0.023547
162	  -0.571026
163	  0.522060
164	  -0.047093
165	  -0.117733
166	  -0.047093
167	  -0.047093
168	  -1.856655
169	  -0.094187
170	  0.761852
171	  -0.023547
172	  -0.047093
173	  -0.070640
174	  0.761852
175	  -0.623327
176	  1.185178
177	  -0.023547
178	  -0.047093
179	  0.522060
180	  -0.588660
181	  0.465722
182	  0.522060
183	  -0.023547
184	  0.761852
185	  0.000000
186	  -0.602122
187	  -0.117733
188	  0.434271
189	  -0.583193
190	  -0.571026
191	  -0.070640
192	  -1.749580
193	  0.193481
194	  -0.188373
195	  -0.737470
196	  -1.630520
197	  -1.183358
198	  0.287798
199	  -0.376746
200	  1.902906
201	  -0.094187
202	  -0.023547
203	  0.434271
204	  -0.602122
205	  -0.023547
206	  1.044121
207	  -0.023547
208	  0.434271
209	  0.000000
210	  2.285555
211	  1.185178
212	  -0.070640
213	  -0.070640
214	  -0.047093
215	  -0.047093
216	  -0.760767
217	  2.368022
218	  0.240604
219	  0.975138
220	  0.407951
221	  0.522060
222	  -0.023547
223	  -0.023547
224	  0.000000
225	  -0.047093
226	  -0.070640
227	  -0.117733
228	  0.742152
229	  1.686858
230	  0.407951
231	  1.523703
232	  -0.602122
233	  -0.623327
234	  -0.211920
235	  -0.047093
236	  -0.047093
237	  1.523703
238	  0.000000
