10	 1.086009	 -0.815893	 400
11	 1.359411	 -0.871996	 400
12	 2.449443	 -1.175488	 400
13	 2.383457	 -2.037546	 400
14	 0.526478	 -0.379220	 400
15	 -0.366287	 0.239135	 400
16	 -0.460272	 0.088586	 400
17	 -0.177330	 -0.084646	 400
18	 -0.381238	 0.340979	 400
19	 0.699719	 -0.583235	 400
20	 -1.234182	 1.212381	 400
21	 -0.822418	 0.407919	 400
22	 -1.442844	 0.194452	 400
23	 -1.953492	 0.715615	 400
24	 -1.451630	 0.730279	 400
25	 0.614150	 -0.377351	 400
26	 0.322474	 0.183823	 400
27	 -0.773726	 0.372114	 400
28	 -0.282233	 0.250562	 400
29	 -0.229338	 0.219478	 400
30	 -2.055654	 0.812412	 400
31	 -2.294581	 1.123294	 400
32	 -0.696118	 0.010976	 400
33	 -0.610956	 0.064607	 400
34	 -1.774674	 1.165268	 400
35	 -3.508751	 1.625938	 400
36	 -3.438189	 1.064219	 400
37	 -2.692018	 0.914753	 400
38	 -2.137934	 0.847967	 400
39	 -1.983689	 0.559483	 400
40	 -1.115353	 0.768393	 400
41	 1.121959	 -0.990095	 400
42	 -1.336642	 0.968833	 400
43	 -0.906486	 0.247342	 400
44	 -1.014165	 0.878597	 400
45	 -1.507338	 0.660381	 400
46	 -0.826638	 0.152123	 400
47	 -1.250780	 0.775811	 400
48	 -1.817407	 0.525388	 400
49	 -1.193589	 0.073254	 400
50	 -2.726934	 0.556258	 400
51	 -2.795566	 0.704717	 400
52	 -1.399953	 0.330311	 400
53	 0.705504	 -0.112181	 400
54	 1.443256	 0.318670	 400
55	 1.002804	 -0.125053	 400
56	 2.389878	 -0.863122	 400
57	 1.022002	 -0.006629	 400
58	 -2.791702	 1.596666	 400
59	 -3.499474	 1.767699	 400
60	 -1.795951	 0.687753	 400
61	 0.622162	 -0.463612	 400
62	 0.844379	 -0.301358	 400
63	 1.352332	 -0.693486	 400
64	 0.836865	 -0.297700	 400
65	 -0.206465	 0.200609	 400
66	 0.925958	 -0.349743	 400
67	 0.952856	 0.188764	 400
68	 0.578139	 -0.127671	 400
69	 -0.093938	 -0.034319	 400
70	 1.736243	 -1.289265	 400
71	 2.701238	 -1.093654	 400
72	 0.983613	 -0.726436	 400
73	 -1.570268	 0.748777	 400
74	 0.575899	 -0.567061	 400
75	 1.415716	 -0.617867	 400
76	 -1.573450	 1.526218	 400
77	 -2.032662	 1.881254	 400
78	 -1.975100	 1.943923	 400
79	 -2.800946	 1.581735	 400
80	 -4.215438	 2.012516	 400
81	 -4.784924	 2.275724	 400
82	 -5.322168	 2.273127	 400
83	 -4.153703	 2.343598	 400
84	 -2.755853	 0.910600	 400
85	 -0.936284	 0.327085	 400
86	 -1.139256	 0.656022	 400
87	 -5.323092	 2.254655	 400
88	 -6.237984	 1.947807	 400
89	 -4.482556	 0.745178	 400
90	 -3.936883	 0.797887	 400
91	 -5.083791	 2.212459	 400
92	 -4.686243	 2.806907	 400
93	 4.346563	 -3.522681	 400
94	 -4.680988	 3.938115	 400
95	 -2.481887	 1.858802	 400
96	 -1.137636	 0.503916	 400
97	 -0.413959	 0.281238	 400
98	 -0.888091	 0.426774	 400
99	 1.440807	 -0.346285	 400
100	 3.262627	 -1.362875	 400
101	 -2.287803	 1.574365	 400
102	 -3.851144	 0.892229	 400
103	 -2.181016	 0.429221	 400
104	 -1.790632	 0.318216	 400
105	 -2.912450	 0.389596	 400
106	 -4.043082	 0.478550	 400
107	 -4.220881	 0.491715	 400
108	 -2.579524	 0.462759	 400
109	 1.278220	 -0.969220	 400
110	 -1.284284	 1.147304	 400
111	 -2.502709	 0.581035	 400
112	 -3.024679	 0.980458	 400
113	 -2.718652	 0.952885	 400
114	 -3.004906	 1.155630	 400
115	 -5.049043	 2.158101	 400
116	 -3.185001	 2.835423	 400
117	 1.715613	 -1.026198	 400
118	 -0.580408	 0.096629	 400
119	 -1.046868	 0.117705	 400
120	 -2.128478	 0.719323	 400
121	 -2.466677	 0.842965	 400
122	 -2.714321	 1.104905	 400
123	 -2.339518	 0.945537	 400
124	 -4.985087	 1.473484	 400
125	 -6.279859	 0.746235	 400
126	 -5.586617	 0.320142	 400
127	 -2.649179	 0.940611	 400
128	 -1.955433	 0.994888	 400
129	 -2.422775	 0.667750	 400
130	 -2.273165	 1.313067	 400
131	 -4.109747	 2.237173	 400
132	 -6.690209	 3.232823	 400
133	 -4.717655	 1.950477	 400
134	 -2.229384	 0.741946	 400
135	 -1.008613	 0.229233	 400
136	 -0.203235	 -0.068041	 400
137	 0.594447	 -0.293236	 400
138	 -1.601165	 0.448050	 400
139	 -4.631842	 0.796592	 400
140	 -4.305355	 2.080938	 400
141	 -1.624283	 1.300092	 400
142	 -1.593476	 0.855787	 400
143	 -3.299985	 1.585495	 400
144	 -5.589271	 3.434202	 400
145	 -9.346049	 5.649925	 400
146	 -9.961733	 4.555338	 400
147	 -10.243793	 2.903429	 400
148	 -10.470027	 1.721935	 400
149	 -7.823902	 0.876163	 400
150	 -5.370440	 1.884685	 400
151	 -3.523191	 2.679081	 400
152	 1.337330	 -1.316178	 400
153	 -0.527112	 0.522838	 400
154	 -1.064479	 0.280415	 400
155	 0.379476	 -0.162566	 400
156	 3.305121	 0.216672	 400
157	 3.766891	 0.264925	 400
158	 1.192331	 -0.569942	 400
159	 -2.931016	 0.494634	 400
160	 -1.900413	 0.575079	 400
161	 2.164047	 -0.856907	 400
162	 1.526231	 -0.381957	 400
163	 0.982341	 -0.484819	 400
164	 5.222272	 -1.889458	 400
165	 5.890242	 -2.241618	 400
166	 2.139248	 -0.636811	 400
167	 0.829680	 -0.766778	 400
168	 -2.567381	 0.956256	 400
169	 -3.881119	 1.157514	 400
170	 -4.743081	 1.269745	 400
171	 -5.581942	 0.804577	 400
172	 -5.487563	 0.504937	 400
173	 -4.615484	 0.951751	 400
174	 -2.484923	 0.834054	 400
175	 -2.355083	 0.677132	 400
176	 -1.758642	 0.513523	 400
177	 -1.102725	 0.036654	 400
178	 -2.190002	 0.165811	 400
179	 -2.672445	 0.711365	 400
180	 -1.320223	 0.759574	 400
181	 -0.324732	 0.002521	 400
182	 -0.977211	 -0.010286	 400
183	 1.212950	 -1.062858	 400
184	 -0.814753	 0.760569	 400
185	 -2.394510	 0.062625	 400
186	 -5.799416	 1.946051	 400
187	 -4.530230	 1.566862	 400
188	 -2.401070	 0.905353	 400
189	 -1.750545	 0.687734	 400
190	 -1.709656	 0.223034	 400
