128	 -1.557077	  -1.008261	 -1.008261	 0.596531	 -0.960545	 -1.945436
129	 -2.384226	  0.343001	 0.343001	 0.629202	 -1.755024	 -1.617809
130	 -1.812496	  1.199938	 1.199938	 0.852397	 -0.960099	 -2.984818
131	 -3.317143	  2.098184	 2.098184	 1.444569	 -1.872574	 -9.194216
132	 -5.398592	  3.338934	 3.338934	 1.941206	 -3.457386	 -21.628259
133	 -3.917494	  2.166870	 2.166870	 1.150316	 -2.767178	 -9.201679
134	 -2.191946	  -0.331417	 -0.331417	 0.704509	 -1.487438	 -1.654082
135	 -0.834082	  -0.430791	 -0.430791	 0.054702	 -0.779379	 -0.231208
136	 -0.183790	  0.047442	 0.047442	 -0.087486	 -0.271276	 0.013828
137	 -0.134161	  0.340446	 0.340446	 0.435372	 0.301211	 -0.174313
138	 -1.585234	  0.179976	 0.179976	 0.432119	 -1.153115	 -0.717401
139	 -3.949503	  -1.799568	 -1.799568	 0.114253	 -3.835250	 -3.689687
140	 -3.195803	  -2.419673	 -2.419673	 0.971386	 -2.224417	 -8.959177
141	 -1.421983	  -0.742076	 -0.742076	 1.097791	 -0.324192	 -2.111717
142	 -0.984783	  1.058462	 1.058462	 0.247094	 -0.737689	 -1.363676
143	 -1.521434	  2.350708	 2.350708	 -0.193056	 -1.714490	 -5.232108
144	 -3.723444	  3.654440	 3.654440	 1.568375	 -2.155069	 -19.194687
145	 -6.556760	  5.835065	 5.835065	 2.860636	 -3.696124	 -52.804482
146	 -7.283521	  5.630894	 5.630894	 1.877126	 -5.406395	 -45.379058
147	 -8.135390	  4.824342	 4.824342	 0.795027	 -7.340364	 -29.742131
148	 -9.317287	  3.567261	 3.567261	 0.569195	 -8.748092	 -18.028710
149	 -7.085867	  2.424099	 2.424099	 0.138128	 -6.947739	 -6.855013
150	 -4.097834	  2.759238	 2.759238	 0.612079	 -3.485755	 -10.121590
151	 -2.050410	  2.639224	 2.639224	 1.206300	 -0.844110	 -9.438913
152	 -0.527481	  1.212753	 1.212753	 0.548633	 0.021152	 -1.760164
153	 -0.526789	  -0.018409	 -0.018409	 0.522515	 -0.004274	 -0.275594
154	 -1.028584	  -0.216765	 -0.216765	 0.244519	 -0.784065	 -0.298495
155	 0.011466	  0.253072	 0.253072	 0.205444	 0.216910	 -0.061690
156	 3.287089	  -0.235301	 -0.235301	 0.234704	 3.521793	 0.716126
157	 3.643553	  0.645532	 0.645532	 0.388262	 4.031816	 0.997943
158	 0.278586	  0.880533	 0.880533	 0.343803	 0.622389	 -0.679560
159	 -2.803868	  0.647609	 0.647609	 0.367486	 -2.436382	 -1.449779
160	 -1.265674	  1.080925	 1.080925	 -0.059660	 -1.325334	 -1.092888
161	 1.198057	  1.408927	 1.408927	 0.109083	 1.307140	 -1.854388
162	 0.656904	  0.950321	 0.950321	 0.487370	 1.144274	 -0.582955
163	 0.479371	  -0.696390	 -0.696390	 0.018151	 0.497523	 -0.476258
164	 4.110172	  -2.583058	 -2.583058	 -0.777358	 3.332814	 -9.867263
165	 5.371992	  -1.986391	 -1.986391	 -1.723369	 3.648623	 -13.203672
166	 2.005611	  -0.594245	 -0.594245	 -0.503173	 1.502437	 -1.362296
167	 -0.053460	  0.793700	 0.793700	 0.116361	 0.062902	 -0.636180
168	 -1.911251	  1.371663	 1.371663	 0.300125	 -1.611125	 -2.455075
169	 -3.556879	  1.236364	 1.236364	 0.833274	 -2.723605	 -4.492451
170	 -4.665735	  0.677559	 0.677559	 1.192399	 -3.473336	 -6.022504
171	 -5.579185	  -0.132671	 -0.132671	 0.801820	 -4.777365	 -4.491102
172	 -5.391580	  -0.752309	 -0.752309	 0.408954	 -4.982626	 -2.770875
173	 -4.378273	  -1.124429	 -1.124429	 0.714540	 -3.663733	 -4.392791
174	 -2.331342	  -0.697241	 -0.697241	 0.680473	 -1.650869	 -2.072561
175	 -2.131932	  -0.791735	 -0.791735	 0.453982	 -1.677951	 -1.594702
176	 -1.387957	  -0.839554	 -0.839554	 0.142838	 -1.245119	 -0.903104
177	 -1.061836	  -0.211936	 -0.211936	 -0.004236	 -1.066072	 -0.040419
178	 -2.104543	  -0.440481	 -0.440481	 0.080351	 -2.024191	 -0.363127
179	 -2.178433	  -1.194819	 -1.194819	 0.217354	 -1.961080	 -1.901083
180	 -0.767430	  -0.918759	 -0.918759	 0.206781	 -0.560649	 -1.002807
181	 -0.258242	  -0.131675	 -0.131675	 -0.063969	 -0.322211	 -0.000819
182	 -0.338783	  -0.457954	 -0.457954	 -0.648714	 -0.987497	 0.010052
183	 0.261548	  -1.122516	 -1.122516	 -0.111457	 0.150091	 -1.289194
184	 -0.054762	  -0.787175	 -0.787175	 0.000577	 -0.054184	 -0.619676
185	 -1.727505	  1.092715	 1.092715	 -0.604381	 -2.331885	 -0.149955
186	 -3.122311	  3.683549	 3.683549	 -0.731054	 -3.853365	 -11.285957
187	 -2.751618	  2.771444	 2.771444	 -0.211751	 -2.963368	 -7.098245
188	 -2.022061	  1.053335	 1.053335	 0.526345	 -1.495717	 -2.173815
189	 -1.683058	  0.399997	 0.399997	 0.620247	 -1.062811	 -1.203909
190	 -1.690162	  0.193122	 0.193122	 0.203540	 -1.486622	 -0.381312
191	 -1.195059	  0.286586	 0.286586	 -0.086178	 -1.281237	 0.020856
192	 -0.970356	  1.119542	 1.119542	 0.127406	 -0.842950	 -1.377004
193	 -2.151373	  2.741204	 2.741204	 0.219653	 -1.931719	 -7.986755
194	 -3.784047	  5.772254	 5.772254	 -0.697681	 -4.481728	 -30.678863
195	 -9.864822	  17.749217	 17.749217	 -2.565141	 -12.429963	 -289.730053
196	 -13.009523	  15.752797	 15.752797	 -1.981166	 -14.990690	 -222.376598
197	 -9.951492	  2.298632	 2.298632	 0.010257	 -9.941235	 -5.385783
198	 -2.644408	  0.725421	 0.725421	 0.468153	 -2.176255	 -1.764222
199	 1.011585	  1.613277	 1.613277	 0.210215	 1.221800	 -2.390013
200	 0.602696	  2.468354	 2.468354	 -0.155913	 0.446783	 -6.186741
201	 -1.071879	  0.959262	 0.959262	 0.432806	 -0.639073	 -1.384099
202	 -1.336384	  0.476809	 0.476809	 0.467858	 -0.868526	 -0.852585
203	 -0.481408	  0.302873	 0.302873	 0.599172	 0.117764	 -0.380178
204	 3.599028	  0.440729	 0.440729	 0.595764	 4.194792	 1.949931
205	 5.140541	  -0.025053	 -0.025053	 0.253542	 5.394083	 1.302716
206	 2.745837	  -0.253054	 -0.253054	 0.278153	 3.023990	 0.699727
207	 -0.244632	  -0.050656	 -0.050656	 0.279468	 0.034836	 -0.070933
208	 -2.649568	  0.017068	 0.017068	 0.062581	 -2.586987	 -0.166103
209	 -2.902035	  0.432980	 0.432980	 -0.262468	 -3.164503	 0.574221
210	 -0.979461	  0.366215	 0.366215	 -0.331423	 -1.310884	 0.190503
211	 0.533801	  0.290880	 0.290880	 -0.375401	 0.158400	 -0.285000
212	 0.599843	  0.358014	 0.358014	 -0.270621	 0.329222	 -0.290504
213	 0.506297	  -0.102665	 -0.102665	 0.020589	 0.526886	 -0.000116
214	 -1.382187	  0.112308	 0.112308	 -0.025823	 -1.408010	 0.023079
215	 -2.379790	  0.081631	 0.081631	 -0.086425	 -2.466216	 0.199011
216	 -2.157514	  0.135621	 0.135621	 -0.175726	 -2.333239	 0.360738
217	 -5.149018	  0.203649	 0.203649	 -0.302252	 -5.451270	 1.514829
218	 -4.713736	  0.799944	 0.799944	 -0.201694	 -4.915429	 0.310821
219	 -1.570258	  1.000813	 1.000813	 0.246998	 -1.323259	 -1.389478
220	 -0.075392	  0.480186	 0.480186	 0.336111	 0.260719	 -0.255919
221	 1.093564	  -0.214577	 -0.214577	 -0.024800	 1.068764	 -0.073164
222	 0.005155	  0.141231	 0.141231	 0.013365	 0.018520	 -0.019877
223	 -0.689025	  0.704231	 0.704231	 -0.195590	 -0.884616	 -0.361175
224	 -0.276968	  0.681376	 0.681376	 -0.425486	 -0.702454	 -0.346428
225	 -0.635712	  0.202487	 0.202487	 -0.338295	 -0.974008	 0.174058
226	 -1.302047	  0.145805	 0.145805	 -0.199710	 -1.501757	 0.238773
227	 -1.102921	  0.090449	 0.090449	 -0.026160	 -1.129081	 0.020671
228	 -0.456935	  0.177480	 0.177480	 -0.058750	 -0.515685	 -0.004654
229	 0.233751	  0.430533	 0.430533	 -0.130128	 0.103623	 -0.215776
230	 -0.173007	  0.287624	 0.287624	 -0.257016	 -0.430022	 -0.038262
231	 -0.678621	  0.423188	 0.423188	 -0.485180	 -1.163801	 0.150165
232	 -1.155008	  0.300475	 0.300475	 -0.423391	 -1.578399	 0.398735
233	 -1.101888	  0.308554	 0.308554	 -0.305505	 -1.407393	 0.241426
234	 -1.066386	  0.409186	 0.409186	 -0.167139	 -1.233525	 0.010802
235	 -1.049832	  0.428760	 0.428760	 -0.195648	 -1.245480	 0.021562
236	 -0.367598	  0.133301	 0.133301	 -0.071960	 -0.439558	 0.008683
237	 -0.104454	  -0.107351	 -0.107351	 -0.037842	 -0.142296	 -0.007571
238	 -0.369612	  -0.141977	 -0.141977	 -0.088799	 -0.458411	 0.012664
