131	 2.021321	 0.405294	 4.250000
132	 1.022429	 0.452370	 1.250000
133	 3.496120	 -0.164766	 12.250000
134	 3.496120	 -0.164766	 12.250000
135	 2.021321	 0.405294	 4.250000
136	 3.020212	 0.358218	 9.250000
137	 4.495011	 -0.211841	 20.250000
138	 1.997783	 -0.094152	 4.000000
139	 1.997783	 -0.094152	 4.000000
140	 2.021321	 0.405294	 4.250000
141	 3.496120	 -0.164766	 12.250000
142	 1.997783	 -0.094152	 4.000000
143	 1.521875	 0.428832	 2.500000
144	 -0.475908	 0.522984	 0.500000
145	 11.011342	 -0.018389	 121.250000
146	 5.540978	 0.739974	 31.250000
147	 2.068396	 1.404185	 6.250000
148	 4.900305	 -2.233162	 29.000000
149	 1.997783	 -0.094152	 4.000000
150	 5.446826	 -1.257809	 31.250000
151	 6.016886	 0.216990	 36.250000
152	 3.043750	 0.857664	 10.000000
153	 0.998891	 -0.047076	 1.000000
154	 1.997783	 -0.094152	 4.000000
155	 1.521875	 0.428832	 2.500000
156	 0.000000	 0.000000	 0.000000
157	 -1.974245	 0.593597	 4.250000
158	 0.000000	 0.000000	 0.000000
159	 0.998891	 -0.047076	 1.000000
160	 0.998891	 -0.047076	 1.000000
161	 0.499446	 -0.023538	 0.250000
162	 0.975353	 -0.546522	 1.250000
163	 0.522984	 0.475908	 0.500000
164	 0.998891	 -0.047076	 1.000000
165	 -2.497228	 0.117690	 6.250000
166	 -0.998891	 0.047076	 1.000000
167	 0.998891	 -0.047076	 1.000000
168	 -0.928277	 1.545413	 3.250000
169	 1.997783	 -0.094152	 4.000000
170	 0.023538	 0.499446	 0.250000
171	 -0.499446	 0.023538	 0.250000
172	 0.998891	 -0.047076	 1.000000
173	 1.498337	 -0.070614	 2.250000
174	 -0.023538	 -0.499446	 0.250000
175	 2.473690	 -0.617135	 6.500000
176	 0.546522	 0.975353	 1.250000
177	 0.499446	 -0.023538	 0.250000
178	 0.998891	 -0.047076	 1.000000
179	 0.522984	 0.475908	 0.500000
180	 -0.475908	 0.522984	 0.500000
181	 1.022429	 0.452370	 1.250000
182	 0.522984	 0.475908	 0.500000
183	 0.499446	 -0.023538	 0.250000
184	 0.023538	 0.499446	 0.250000
185	 0.000000	 0.000000	 0.000000
186	 1.974245	 -0.593597	 4.250000
187	 2.497228	 -0.117690	 6.250000
188	 1.521875	 0.428832	 2.500000
189	 1.474799	 -0.570059	 2.500000
190	 0.975353	 -0.546522	 1.250000
191	 1.498337	 -0.070614	 2.250000
192	 4.424397	 -1.710178	 22.500000
193	 6.516331	 0.193452	 42.500000
194	 3.995565	 -0.188304	 16.000000
195	 4.970919	 -0.734825	 25.250000
196	 23.949854	 -1.629267	 576.250000
197	 14.460386	 -1.182046	 210.500000
198	 4.518549	 0.287604	 20.500000
199	 7.991131	 -0.376607	 64.000000
200	 3.590271	 1.833017	 16.250000
201	 1.997783	 -0.094152	 4.000000
202	 0.499446	 -0.023538	 0.250000
203	 1.521875	 0.428832	 2.500000
204	 1.974245	 -0.593597	 4.250000
205	 0.499446	 -0.023538	 0.250000
206	 -1.045967	 -0.951815	 2.000000
207	 -0.499446	 0.023538	 0.250000
208	 -1.521875	 -0.428832	 2.500000
209	 0.000000	 0.000000	 0.000000
210	 0.070614	 1.498337	 2.250000
211	 0.546522	 0.975353	 1.250000
212	 1.498337	 -0.070614	 2.250000
213	 1.498337	 -0.070614	 2.250000
214	 0.998891	 -0.047076	 1.000000
215	 0.998891	 -0.047076	 1.000000
216	 5.470364	 -0.758363	 30.500000
217	 4.612701	 2.285387	 26.500000
218	 5.517440	 0.240528	 30.500000
219	 1.545413	 0.928277	 3.250000
220	 -2.021321	 -0.405294	 4.250000
221	 -0.522984	 -0.475908	 0.500000
222	 0.499446	 -0.023538	 0.250000
223	 -0.499446	 0.023538	 0.250000
224	 0.000000	 0.000000	 0.000000
225	 0.998891	 -0.047076	 1.000000
226	 1.498337	 -0.070614	 2.250000
227	 2.497228	 -0.117690	 6.250000
228	 5.540978	 0.739974	 31.250000
229	 1.069505	 1.451261	 3.250000
230	 2.021321	 0.405294	 4.250000
231	 0.047076	 0.998891	 1.000000
232	 1.974245	 -0.593597	 4.250000
233	 2.473690	 -0.617135	 6.500000
234	 4.495011	 -0.211841	 20.250000
235	 0.998891	 -0.047076	 1.000000
236	 0.998891	 -0.047076	 1.000000
237	 -0.047076	 -0.998891	 1.000000
238	 0.000000	 0.000000	 0.000000
